service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
WK,RED,WK_159661,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_159662,1,Miyapur,WK_11701,RED2
WK,RED,WK_159663,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_159664,1,Miyapur,WK_10601,RED2
WK,RED,WK_159665,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_159666,1,Miyapur,WK_11801,RED2
WK,RED,WK_159667,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_159668,1,Miyapur,WK_10701,RED2
WK,RED,WK_159669,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_159670,1,Miyapur,WK_11901,RED2
WK,RED,WK_159671,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_159672,1,Miyapur,WK_12001,RED2
WK,RED,WK_159673,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_159674,1,Miyapur,WK_10801,RED2
WK,RED,WK_159675,0,L. B. Nagar,WK_12101,RED1
WK,RED,WK_159676,1,Miyapur,WK_12101,RED2
WK,RED,WK_159677,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_159678,1,Miyapur,WK_10901,RED2
WK,RED,WK_159679,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_159680,1,Miyapur,WK_12201,RED2
WK,RED,WK_159681,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_159682,1,Miyapur,WK_11001,RED2
WK,RED,WK_159683,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_159684,1,Miyapur,WK_12301,RED2
WK,RED,WK_159685,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_159686,1,Miyapur,WK_11101,RED2
WK,RED,WK_159687,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_159688,1,Miyapur,WK_10101,RED2
WK,RED,WK_159689,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_159690,1,Miyapur,WK_11201,RED2
WK,RED,WK_159691,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_159692,1,Miyapur,WK_10201,RED2
WK,RED,WK_159693,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_159694,1,Miyapur,WK_11301,RED2
WK,RED,WK_159695,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_159696,1,Miyapur,WK_10301,RED2
WK,RED,WK_159697,0,L. B. Nagar,WK_11401,RED1
WK,RED,WK_159698,1,Miyapur,WK_11401,RED2
WK,RED,WK_159699,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_159700,1,Miyapur,WK_10401,RED2
WK,BLUE,WK_160425,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_160427,0,Raidurg,WK_32301,BLUE1
WK,BLUE,WK_160429,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_160431,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_160435,0,Raidurg,WK_32501,BLUE1
WK,BLUE,WK_160437,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_160439,0,Raidurg,WK_32601,BLUE1
WK,BLUE,WK_160441,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_160443,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_160489,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_160491,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_160493,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_160495,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_160497,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_160499,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_160503,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_160516,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_160518,0,Raidurg,WK_32201,BLUE1
WK,BLUE,WK_160520,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_160521,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_160522,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_160523,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_160524,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_160526,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_160527,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_160528,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_160530,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_160531,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_160532,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_160533,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_160534,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_160548,0,Raidurg,WK_32701,BLUE1
WK,BLUE,WK_160552,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_160558,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_160559,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_160560,1,Nagole,WK_32201,BLUE2
WK,BLUE,WK_160562,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_160565,0,Raidurg,WK_32801,BLUE1
WK,BLUE,WK_160572,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_160576,0,Raidurg,WK_32201,BLUE1
WK,BLUE,WK_160578,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_160580,1,Nagole,WK_32301,BLUE2
WK,BLUE,WK_160581,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_160582,1,Nagole,WK_32401,BLUE2
WK,BLUE,WK_160584,1,Nagole,WK_32501,BLUE2
WK,BLUE,WK_160585,1,Nagole,WK_31901,BLUE2
WK,BLUE,WK_160586,1,Nagole,WK_32601,BLUE2
WK,BLUE,WK_160587,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_160588,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_160590,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_160601,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_160602,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_160603,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_160604,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_160605,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_160607,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_160614,0,Raidurg,WK_31101,BLUE1
WK,RED,WK_160616,1,Miyapur,WK_10101,RED2
WK,BLUE,WK_160849,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_160850,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_160851,0,Raidurg,WK_32701,BLUE1
WK,BLUE,WK_160852,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_160853,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_160854,1,Nagole,WK_32701,BLUE2
WK,BLUE,WK_161869,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_164350,1,Mettuguda,WK_401201,BLUE2
WK,BLUE,WK_164357,0,HITEC City,WK_401201,BLUE1
WK,BLUE,WK_164386,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_164815,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164816,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164817,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164818,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164819,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164820,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164821,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164822,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164823,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164824,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164825,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_164826,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_164827,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_165223,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165224,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165225,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165226,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165227,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165228,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165229,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165230,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165231,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165232,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165233,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165234,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165235,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165236,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_165237,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_165245,0,Raidurg,WK_32601,BLUE1
WK,BLUE,WK_166224,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_166227,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_166228,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_166229,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_166230,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_166231,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_166232,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_166233,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_166234,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_166235,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_166236,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_166237,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_166238,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_166239,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_166240,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_166241,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_166242,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_166244,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_166246,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_166291,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_166292,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_166293,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_166294,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_166295,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_166296,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_166297,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_166298,1,Nagole,WK_30301,BLUE2
WK,BLUE,WK_166363,0,Raidurg,WK_30401,BLUE1
WK,BLUE,WK_166365,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_166366,1,Nagole,WK_31301,BLUE2
WK,BLUE,WK_166367,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_166368,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_166369,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_166370,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_166371,0,Raidurg,WK_31401,BLUE1
WK,BLUE,WK_166373,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_166374,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_166375,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_166379,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167090,1,Nagole,WK_30401,BLUE2
WK,BLUE,WK_167101,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_167102,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_167103,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_167104,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_167105,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_167106,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_167107,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167108,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_167109,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167110,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_167111,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167112,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167113,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167114,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167116,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167117,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167118,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_167119,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_167120,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_167121,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167122,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_167123,0,Raidurg,WK_31201,BLUE1
WK,BLUE,WK_167124,1,Nagole,WK_31201,BLUE2
WK,BLUE,WK_167125,0,Raidurg,WK_31901,BLUE1
WK,BLUE,WK_167127,0,Raidurg,WK_30301,BLUE1
WK,BLUE,WK_167129,0,Raidurg,WK_32001,BLUE1
WK,BLUE,WK_167131,0,Raidurg,WK_31301,BLUE1
WK,BLUE,WK_167133,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_167135,0,Raidurg,WK_30501,BLUE1
WK,BLUE,WK_167137,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_167139,0,Raidurg,WK_30701,BLUE1
WK,BLUE,WK_167141,0,Raidurg,WK_31501,BLUE1
WK,BLUE,WK_167143,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_167145,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_167147,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167149,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167151,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167153,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_167155,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167157,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_167159,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167199,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_167201,1,Nagole,WK_31501,BLUE2
WK,BLUE,WK_167248,0,Raidurg,WK_31001,BLUE1
WK,BLUE,WK_167249,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167250,0,Raidurg,WK_31701,BLUE1
WK,BLUE,WK_167251,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167252,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_167253,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167254,0,Raidurg,WK_31801,BLUE1
WK,BLUE,WK_167255,1,Nagole,WK_31801,BLUE2
WK,BLUE,WK_167257,1,Nagole,WK_30101,BLUE2
WK,BLUE,WK_167258,0,Raidurg,WK_30201,BLUE1
WK,BLUE,WK_167264,0,Raidurg,WK_31601,BLUE1
WK,BLUE,WK_167267,1,Nagole,WK_31601,BLUE2
WK,BLUE,WK_167321,1,Nagole,WK_31401,BLUE2
WK,BLUE,WK_167338,1,Nagole,WK_30201,BLUE2
WK,BLUE,WK_167344,1,Nagole,WK_32001,BLUE2
WK,BLUE,WK_167346,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_167350,1,Nagole,WK_30501,BLUE2
WK,BLUE,WK_167354,1,Nagole,WK_30601,BLUE2
WK,BLUE,WK_167356,1,Nagole,WK_30701,BLUE2
WK,BLUE,WK_167361,1,Nagole,WK_31001,BLUE2
WK,BLUE,WK_167364,1,Nagole,WK_31701,BLUE2
WK,BLUE,WK_167366,1,Nagole,WK_31101,BLUE2
WK,BLUE,WK_167368,0,HITEC City,WK_31201,BLUE1
WK,BLUE,WK_167384,0,Raidurg,WK_8301,BLUE1
WK,BLUE,WK_167587,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_167618,1,Nagole,WK_8601,BLUE2
WK,BLUE,WK_167881,1,Mettuguda,WK_8201,BLUE2
WK,BLUE,WK_167888,0,Raidurg,WK_8201,BLUE1
WK,BLUE,WK_167891,0,Raidurg,WK_8301,BLUE1
WK,BLUE,WK_167904,0,Raidurg,WK_8401,BLUE1
WK,BLUE,WK_167905,1,Nagole,WK_8401,BLUE2
WK,BLUE,WK_167908,0,Raidurg,WK_8401,BLUE1
WK,BLUE,WK_167967,0,Raidurg,WK_8601,BLUE1
WK,BLUE,WK_168006,0,Raidurg,WK_400201,BLUE1
WK,BLUE,WK_168014,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_168023,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_168030,0,Raidurg,WK_8101,BLUE1
WK,BLUE,WK_168044,0,Raidurg,WK_400201,BLUE1
WK,BLUE,WK_168052,0,Raidurg,WK_400201,BLUE1
WK,BLUE,WK_168057,1,Mettuguda,WK_8101,BLUE2
WK,BLUE,WK_168072,0,Raidurg,WK_8101,BLUE1
WK,BLUE,WK_168081,1,Mettuguda,WK_8101,BLUE2
WK,BLUE,WK_168089,0,Raidurg,WK_8101,BLUE1
WK,BLUE,WK_168101,0,Raidurg,WK_30101,BLUE1
WK,BLUE,WK_168104,0,Raidurg,WK_400101,BLUE1
WK,BLUE,WK_168108,1,Nagole,WK_30801,BLUE2
WK,BLUE,WK_168109,0,Raidurg,WK_30801,BLUE1
WK,BLUE,WK_168111,1,Mettuguda,WK_8301,BLUE2
WK,BLUE,WK_168117,1,Mettuguda,WK_8401,BLUE2
WK,BLUE,WK_168121,1,Mettuguda,WK_8501,BLUE2
WK,BLUE,WK_168123,1,Mettuguda,WK_8601,BLUE2
WK,BLUE,WK_168125,0,Raidurg,WK_31101,BLUE1
WK,BLUE,WK_168129,0,Raidurg,WK_8201,BLUE1
WK,BLUE,WK_168132,1,Nagole,WK_8201,BLUE2
WK,BLUE,WK_168151,0,Raidurg,WK_8501,BLUE1
WK,BLUE,WK_168186,0,Raidurg,WK_8501,BLUE1
WK,BLUE,WK_168207,0,Raidurg,WK_30601,BLUE1
WK,BLUE,WK_168307,0,Raidurg,WK_32401,BLUE1
WK,BLUE,WK_168309,0,Raidurg,WK_32301,BLUE1
WK,BLUE,WK_168313,1,Nagole,WK_30901,BLUE2
WK,BLUE,WK_168314,0,Raidurg,WK_30901,BLUE1
WK,BLUE,WK_168374,0,HITEC City,WK_401101,BLUE1
WK,BLUE,WK_168376,0,HITEC City,WK_401101,BLUE1
WK,BLUE,WK_168380,1,Mettuguda,WK_401101,BLUE2
WK,BLUE,WK_168389,0,Raidurg,WK_32101,BLUE1
WK,BLUE,WK_168391,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_168401,1,Nagole,WK_32101,BLUE2
WK,BLUE,WK_168403,1,Nagole,WK_401101,BLUE2
WK,RED,WK_168865,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_168866,1,Miyapur,WK_11501,RED2
WK,RED,WK_168867,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_168868,1,Miyapur,WK_11601,RED2
WK,RED,WK_168869,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_168870,1,Miyapur,WK_10501,RED2
WK,RED,WK_168871,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_168872,1,Miyapur,WK_11701,RED2
WK,RED,WK_168873,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_168874,1,Miyapur,WK_10601,RED2
WK,RED,WK_168875,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_168876,1,Miyapur,WK_11801,RED2
WK,RED,WK_168877,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_168878,1,Miyapur,WK_10701,RED2
WK,RED,WK_168879,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_168880,1,Miyapur,WK_11901,RED2
WK,RED,WK_168881,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_168882,1,Miyapur,WK_12001,RED2
WK,RED,WK_168883,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_168884,1,Miyapur,WK_10801,RED2
WK,RED,WK_168885,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_168886,1,Miyapur,WK_10901,RED2
WK,RED,WK_168887,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_168888,1,Miyapur,WK_12201,RED2
WK,RED,WK_168889,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_168890,1,Miyapur,WK_11001,RED2
WK,RED,WK_168891,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_168892,1,Miyapur,WK_12301,RED2
WK,RED,WK_168893,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_168894,1,Miyapur,WK_11101,RED2
WK,RED,WK_168895,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_168896,1,Miyapur,WK_10101,RED2
WK,RED,WK_168897,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_168898,1,Miyapur,WK_11201,RED2
WK,RED,WK_168899,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_168900,1,Miyapur,WK_10201,RED2
WK,RED,WK_168901,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_168902,1,Miyapur,WK_11301,RED2
WK,RED,WK_168903,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_168904,1,Miyapur,WK_10301,RED2
WK,RED,WK_168905,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_168906,1,Miyapur,WK_10401,RED2
WK,RED,WK_168907,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_168908,1,Miyapur,WK_11501,RED2
WK,RED,WK_168909,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_168910,1,Miyapur,WK_11601,RED2
WK,RED,WK_168911,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_168912,1,Miyapur,WK_10501,RED2
WK,RED,WK_168913,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_168914,1,Miyapur,WK_11701,RED2
WK,RED,WK_168915,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_168916,1,Miyapur,WK_10601,RED2
WK,RED,WK_168917,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_168918,1,Miyapur,WK_11801,RED2
WK,RED,WK_168919,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_168920,1,Miyapur,WK_10701,RED2
WK,RED,WK_168921,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_168922,1,Miyapur,WK_11901,RED2
WK,RED,WK_168923,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_168924,1,Miyapur,WK_12001,RED2
WK,RED,WK_168925,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_168926,1,Miyapur,WK_10801,RED2
WK,RED,WK_168927,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_168928,1,Miyapur,WK_10901,RED2
WK,RED,WK_168929,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_168930,1,Miyapur,WK_12201,RED2
WK,RED,WK_168931,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_168932,1,Miyapur,WK_11001,RED2
WK,RED,WK_168933,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_168934,1,Miyapur,WK_12301,RED2
WK,RED,WK_168935,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_168936,1,Miyapur,WK_11101,RED2
WK,RED,WK_168937,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_168938,1,Miyapur,WK_10101,RED2
WK,RED,WK_168939,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_168940,1,Miyapur,WK_11201,RED2
WK,RED,WK_168941,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_168942,1,Miyapur,WK_10201,RED2
WK,RED,WK_168943,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_168944,1,Miyapur,WK_11301,RED2
WK,RED,WK_168945,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_168946,1,Miyapur,WK_10301,RED2
WK,RED,WK_168947,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_168948,1,Miyapur,WK_10401,RED2
WK,RED,WK_168949,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_168950,1,Miyapur,WK_11501,RED2
WK,RED,WK_168951,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_168952,1,Miyapur,WK_11601,RED2
WK,RED,WK_168953,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_168954,1,Miyapur,WK_10501,RED2
WK,RED,WK_168955,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_168956,1,Miyapur,WK_11701,RED2
WK,RED,WK_168957,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_168958,1,Miyapur,WK_10601,RED2
WK,RED,WK_168959,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_168960,1,Miyapur,WK_11801,RED2
WK,RED,WK_168961,0,L. B. Nagar,WK_10701,RED1
WK,RED,WK_168962,1,Miyapur,WK_10701,RED2
WK,RED,WK_168963,0,L. B. Nagar,WK_11901,RED1
WK,RED,WK_168964,1,Miyapur,WK_11901,RED2
WK,RED,WK_168965,0,L. B. Nagar,WK_12001,RED1
WK,RED,WK_168966,1,Miyapur,WK_12001,RED2
WK,RED,WK_168967,0,L. B. Nagar,WK_10801,RED1
WK,RED,WK_168968,1,Miyapur,WK_10801,RED2
WK,RED,WK_168969,0,L. B. Nagar,WK_10901,RED1
WK,RED,WK_168970,1,Miyapur,WK_10901,RED2
WK,RED,WK_168971,0,L. B. Nagar,WK_12201,RED1
WK,RED,WK_168972,1,Miyapur,WK_12201,RED2
WK,RED,WK_168973,0,L. B. Nagar,WK_11001,RED1
WK,RED,WK_168974,1,Miyapur,WK_11001,RED2
WK,RED,WK_168975,0,L. B. Nagar,WK_12301,RED1
WK,RED,WK_168976,1,Miyapur,WK_12301,RED2
WK,RED,WK_168977,0,L. B. Nagar,WK_11101,RED1
WK,RED,WK_168978,1,Miyapur,WK_11101,RED2
WK,RED,WK_168979,0,L. B. Nagar,WK_10101,RED1
WK,RED,WK_168980,1,Miyapur,WK_10101,RED2
WK,RED,WK_168981,0,L. B. Nagar,WK_11201,RED1
WK,RED,WK_168982,1,Miyapur,WK_11201,RED2
WK,RED,WK_168983,0,L. B. Nagar,WK_10201,RED1
WK,RED,WK_168984,1,Miyapur,WK_10201,RED2
WK,RED,WK_168985,0,L. B. Nagar,WK_11301,RED1
WK,RED,WK_168986,1,Miyapur,WK_11301,RED2
WK,RED,WK_168987,0,L. B. Nagar,WK_10301,RED1
WK,RED,WK_168988,1,Miyapur,WK_10301,RED2
WK,RED,WK_168989,0,L. B. Nagar,WK_10401,RED1
WK,RED,WK_168990,1,Miyapur,WK_10401,RED2
WK,RED,WK_168991,0,L. B. Nagar,WK_11501,RED1
WK,RED,WK_168992,1,Miyapur,WK_11501,RED2
WK,RED,WK_168993,0,L. B. Nagar,WK_11601,RED1
WK,RED,WK_168994,1,Miyapur,WK_11601,RED2
WK,RED,WK_168995,0,L. B. Nagar,WK_10501,RED1
WK,RED,WK_168996,1,Miyapur,WK_10501,RED2
WK,RED,WK_168997,0,L. B. Nagar,WK_11701,RED1
WK,RED,WK_168998,1,Miyapur,WK_11701,RED2
WK,RED,WK_168999,0,L. B. Nagar,WK_10601,RED1
WK,RED,WK_169000,1,Miyapur,WK_10601,RED2
WK,RED,WK_169001,0,L. B. Nagar,WK_11801,RED1
WK,RED,WK_169002,1,Miyapur,WK_11801,RED2
