stop_id,stop_name,stop_lat,stop_lon,mode,nearest_metro_id,nearest_metro_name,dist_to_metro_m,in_walk_zone,in_feeder_zone,route_diversity,Morning_freq,Midday_freq,Evening_freq
UJIfRlG2,Nanajipur Shamshabad,17.228,78.287,bus,RDG,Raidurg,34514.668416638764,False,False,7.0,0.6666666666666666,0.0,1.0
ePQUhLBd,Guduru-Kothur,17.2066394847627,78.2765471935272,bus,RDG,Raidurg,38038.76784971828,False,False,5.0,0.0,0.0,0.5
xWwI0DWq,Chilkur Quarters Twd Veeranna Pet,17.3439584707429,78.2953481376171,bus,RDG,Raidurg,18784.94994029846,False,False,1.0,0.0,0.0,0.0
F5oCD14y,Patny Taj Tristar,17.4403347058535,78.4950050478407,bus,PRG,Parade Ground,554.6838693044939,True,True,4.0,1.0,1.0,1.0
efZmlcN7,Kokapet,17.3932157751974,78.341163472138,bus,RDG,Raidurg,8940.993943559348,False,False,3.0,0.0,0.0,0.25
9Y0drJYS,Malreddyguda,17.3039683940248,78.1462079529097,bus,RDG,Raidurg,39058.79507985001,False,False,2.0,1.3333333333333333,1.0,0.75
H0K3qflS,Pamena,17.2990080056363,78.1461006617291,bus,RDG,Raidurg,39468.96531631047,False,False,2.0,1.3333333333333333,1.0,0.75
ZwITeqy1,Allwada,17.2546968603462,78.1365519762039,bus,RDG,Raidurg,44475.59205849204,False,False,2.0,1.3333333333333333,1.0,0.75
5ARQD6DL,Sagar College,17.3439818338472,78.1308227777481,bus,RDG,Raidurg,38282.989252592735,False,False,1.0,0.0,0.0,0.0
m4QPPdBK,Urella,17.3560095207375,78.1331187486648,bus,RDG,Raidurg,37320.64539750127,False,False,1.0,0.0,0.0,0.0
O7NGuCSM,Urella,17.3574509864752,78.1303641200065,bus,RDG,Raidurg,37619.04317471547,False,False,1.0,0.3333333333333333,0.0,0.0
ELvgQHln,Sagar College,17.3437769437962,78.1308925151824,bus,RDG,Raidurg,38285.49757833025,False,False,1.0,0.3333333333333333,0.0,0.0
6wcvigUc,Devuni Erravelly,17.3371484690948,78.1435258948488,bus,RDG,Raidurg,37026.25954167919,False,False,1.0,0.3333333333333333,0.0,0.0
KhUJB1WM,Jbiet College Amdapur X Road Bus Stop,17.3311187278302,78.2971599104147,bus,RDG,Raidurg,20169.09084124671,False,False,1.0,0.0,0.3333333333333333,0.0
FjCsBmLN,Murthuzaguda X Road,17.3119451281613,78.2881772538323,bus,RDG,Raidurg,23266.93216991009,False,False,1.0,0.0,0.3333333333333333,0.0
UqdjFw3I,Murthuzaguda,17.3105060081849,78.2826787285958,bus,RDG,Raidurg,23886.479117165865,False,False,1.0,0.0,0.3333333333333333,0.0
fx72u882,Murthuzaguda X Road,17.3060861262278,78.2888531372987,bus,RDG,Raidurg,23952.28335395163,False,False,1.0,0.0,0.0,0.0
T3u9Bc4M,Nazeebnagar/Nadeempet,17.2990950781246,78.2893359605867,bus,RDG,Raidurg,24809.849451164006,False,False,1.0,0.0,0.0,0.25
fKSXKXQX,Kasimbouli X Road,17.2844591932159,78.2927289035495,bus,RDG,Raidurg,26490.839040973315,False,False,1.0,0.0,0.0,0.25
mP5vCGeY,Amdapur-Moinabad,17.2775877696765,78.2912456687944,bus,RDG,Raidurg,27503.160139022413,False,False,1.0,0.0,0.0,0.5
wnMO0H2Z,Amdapur-Moinabad,17.2776899820303,78.2914951492804,bus,RDG,Raidurg,27473.441177697805,False,False,1.0,0.6666666666666666,0.0,0.25
EVFoWYbs,Kasimbouli X Road,17.2846433604956,78.292795972875,bus,RDG,Raidurg,26461.95018093004,False,False,1.0,0.3333333333333333,0.0,0.0
rmZJuaGZ,Kasimbouli,17.286551614021,78.296631496798,bus,RDG,Raidurg,25958.609650856444,False,False,1.0,0.3333333333333333,0.0,0.0
NSPpfP6W,Kasimbouli X Road,17.284604933384,78.2926189098557,bus,RDG,Raidurg,26478.70724310186,False,False,1.0,0.3333333333333333,0.0,0.25
Mnjzm9Az,Nazeebnagar/Nadeempet,17.299,78.289,bus,RDG,Raidurg,24846.63831199712,False,False,1.0,0.3333333333333333,0.0,0.25
HDWSoV0z,Murthuzaguda X Road,17.3061988237909,78.2887941571712,bus,RDG,Raidurg,23942.47832335428,False,False,1.0,0.3333333333333333,0.0,0.25
92uA5pny,Murthuzaguda,17.3105802690999,78.282651906944,bus,RDG,Raidurg,23879.530357019707,False,False,1.0,0.3333333333333333,0.0,0.0
EVjY0bP0,Murthuzaguda X Road,17.3120475561998,78.2882523536682,bus,RDG,Raidurg,23248.21214623205,False,False,1.0,0.3333333333333333,0.0,0.25
IKj3CP7i,Kasimbouli,17.2867152835312,78.2967441732648,bus,RDG,Raidurg,25929.49410907154,False,False,1.0,0.0,0.0,0.0
hDXHjJSA,Sajjan Pally X Road,17.3000567045008,78.2279294729232,bus,RDG,Raidurg,30158.645930366776,False,False,1.0,0.0,0.0,0.0
zzqzHPWj,Sajjanpally-Moinabad,17.2973665939934,78.2186007499695,bus,RDG,Raidurg,31400.320742791217,False,False,1.0,0.0,0.0,0.0
RxiEEvNN,Kethireddypally-Moinabad,17.2730849368757,78.2234609183445,bus,RDG,Raidurg,33539.81559229209,False,False,1.0,0.0,0.0,0.0
6uqD56Gg,Kethireddypally-Moinabad,17.2730798376069,78.2233858920688,bus,RDG,Raidurg,33547.48035369617,False,False,1.0,0.0,0.0,0.5
r0SHmbkU,Sajjan Pally X Road,17.3000912877976,78.2279133796692,bus,RDG,Raidurg,30156.64883865304,False,False,1.0,0.0,0.0,0.5
4sHlVgCx,Sri Manikeshwari Matha Temple,17.3756775522167,78.1312841176986,bus,RDG,Raidurg,36664.16877198469,False,False,1.0,0.0,0.0,0.0
lvOQPNOO,Kothapalle-Shankarpally,17.3739855605249,78.1183717772768,bus,RDG,Raidurg,38518.099755253665,False,False,1.0,0.0,0.0,0.0
wLw3XHaw,Kothapalle-Shankarpally,17.3741135960029,78.1183288677521,bus,RDG,Raidurg,38518.98016724241,False,False,1.0,0.3333333333333333,0.0,0.0
cE6jY3OS,Sri Manikeshwari Matha Temple,17.3757057573274,78.1313860416412,bus,RDG,Raidurg,36648.93987785366,False,False,1.0,0.3333333333333333,0.0,0.0
Uwv4mg2G,Kammeta X Roads,17.3831981900432,78.1493219812199,bus,RDG,Raidurg,33868.78691958016,False,False,1.0,0.3333333333333333,0.0,0.0
vyAfQugS,Dearlapalle,17.40568374007,78.1422329445299,bus,RDG,Raidurg,34157.73570853302,False,False,1.0,0.3333333333333333,0.0,0.0
9Ir76W5J,Eerlapally X Road,17.4054816460459,78.1509581225556,bus,RDG,Raidurg,32926.9079310718,False,False,1.0,0.3333333333333333,0.0,0.0
vHx7zN6f,Sarvaravulapalle X Road-Kandukur,17.0509393544285,78.5388766229153,bus,LBN,L. B. Nagar,44697.391227937296,False,False,1.0,0.0,0.0,0.5
VLMgYPNs,Kapad X Road,17.1807700001371,78.6518686995763,bus,LBN,L. B. Nagar,29349.667449188473,False,False,1.0,0.0,0.0,0.0
YqJIS25g,Virat Nagar,17.3979318952252,78.4050001949072,bus,JCP,Jubilee Hills Checkpost,4693.97944754368,False,False,2.0,0.3333333333333333,0.0,1.5
B8kEqI1I,7 Tombs,17.3980294867249,78.4003371745347,bus,JCP,Jubilee Hills Checkpost,4901.370244180522,False,False,1.0,0.0,2.6666666666666665,4.75
OIDD1EFI,Shaikpet,17.4024020195614,78.3804633468389,bus,PED,Peddamma Gudi,5820.310894283486,False,False,1.0,0.0,0.0,3.0
6nG6Iyjk,Vinayak Nagar,17.4008823296644,78.367125391649,bus,RDG,Raidurg,6314.7180356459885,False,False,1.0,0.0,0.3333333333333333,5.25
oP2U8YEG,Govt Head Quarters,17.3998299768189,78.3649952495749,bus,RDG,Raidurg,6543.111180456224,False,False,1.0,0.0,0.0,6.5
a2vt4L4z,Andhrabank,17.3976829969791,78.364951462876,bus,RDG,Raidurg,6854.501408686766,False,False,2.0,0.0,0.0,6.5
USjOwGsm,Puppalguda,17.3957736357663,78.36318388309,bus,RDG,Raidurg,7197.522913747506,False,False,2.0,3.0,4.0,8.5
bXlqZawB,Narsinghi,17.3904765673922,78.3579974994062,bus,RDG,Raidurg,8180.817200514943,False,False,2.0,3.6666666666666665,4.0,2.5
Fx9VQwy4,Andhrabank,17.39767787655,78.36491525391,bus,RDG,Raidurg,6856.576095704414,False,False,2.0,3.3333333333333335,4.333333333333333,2.75
bNZk3Mdb,Govt Head Quarters,17.3998278462844,78.3649420769337,bus,RDG,Raidurg,6545.465575723992,False,False,1.0,3.0,4.0,2.5
ROAu6Lwn,Vinayak Nagar,17.4009335216905,78.3671361201738,bus,RDG,Raidurg,6306.915878119191,False,False,1.0,3.0,3.6666666666666665,2.25
KxVnipPH,Shaikpet,17.4025111155899,78.3805505186319,bus,PED,Peddamma Gudi,5799.868118348202,False,False,1.0,2.6666666666666665,4.0,2.75
0UsA9P7A,7 Tombs,17.3975217452877,78.4006979316473,bus,JCP,Jubilee Hills Checkpost,4951.532766847631,False,False,3.0,2.6666666666666665,3.6666666666666665,3.5
jDMq77GU,Virat Nagar,17.3979952517595,78.4051483869552,bus,JCP,Jubilee Hills Checkpost,4679.218483731385,False,False,3.0,2.0,7.333333333333333,6.5
HBSFh1ve,Shaikpet,17.4024020195614,78.3804633468389,bus,PED,Peddamma Gudi,5820.310894283486,False,False,2.0,0.0,1.6666666666666667,3.0
yQItmgHB,Puppalguda,17.4021137625862,78.3734885975718,bus,RDG,Raidurg,5986.527895683116,False,False,1.0,0.3333333333333333,0.0,0.0
904sKAfw,Almas Hotel,17.34331,78.46614,bus,MGB,Mahatma Gandhi Bus Station,6163.644313980164,False,False,1.0,0.6666666666666666,0.6666666666666666,0.0
AGuSilpA,Boystown,17.344176,78.461821,bus,OMC,Osmania Medical College,6343.64735074241,False,False,2.0,0.6666666666666666,1.0,0.0
A68xPZnw,Kalapattar,17.345292,78.45647,bus,GAB,Gandhi Bhavan,6524.767974544245,False,False,1.0,0.6666666666666666,0.6666666666666666,0.0
O1pCaOX3,Boystown,17.344195,78.461885,bus,OMC,Osmania Medical College,6336.981553557014,False,False,1.0,0.3333333333333333,0.6666666666666666,0.0
sFPYJFGd,Almas Hotel,17.343531,78.466024,bus,MGB,Mahatma Gandhi Bus Station,6142.254342685888,False,False,1.0,0.3333333333333333,0.3333333333333333,0.0
AilpLs87,Janapriya Colony,17.3178726486286,78.523975503764,bus,LBN,L. B. Nagar,5888.862455296682,False,False,1.0,0.6666666666666666,0.0,0.0
Dk48JvB8,Kalij Khan Darga,17.341401009919,78.372886784843,bus,JCP,Jubilee Hills Checkpost,14237.265778851695,False,False,2.0,0.0,0.0,0.5
Ph90O21K,Sri Nidhi School,17.3412168079848,78.3404722809791,bus,RDG,Raidurg,15962.431686625005,False,False,2.0,0.0,0.0,0.25
EfTcG7cR,Aziz Nagar,17.3361317892299,78.3273830022855,bus,RDG,Raidurg,17367.470318833915,False,False,2.0,0.0,0.0,0.25
zDgwU0bK,Nagireddiguda,17.3019069035561,78.3312857103687,bus,RDG,Raidurg,21956.084964040067,False,False,2.0,0.0,0.0,0.25
fVKWlCir,Nagireddiguda,17.3018915385066,78.3313876326892,bus,RDG,Raidurg,21953.88757512384,False,False,2.0,0.0,0.0,0.0
kXITRmT0,Aziz Nagar,17.336201112702,78.327310675703,bus,RDG,Raidurg,17362.30622221606,False,False,2.0,0.0,0.0,0.0
vABXTRWf,Sri Nidhi School,17.3412270524702,78.3402523398399,bus,RDG,Raidurg,15971.443388964333,False,False,2.0,0.0,0.0,0.0
EhrHHkG6,Himayath Sagar,17.34,78.362,bus,PED,Peddamma Gudi,15098.062507932214,False,False,3.0,0.3333333333333333,0.3333333333333333,0.25
w49uNtke,Kalij Khan Darga,17.3415854191672,78.3728988471244,bus,JCP,Jubilee Hills Checkpost,14211.431428786713,False,False,2.0,0.3333333333333333,0.3333333333333333,0.25
Atxn9zfY,Hostel Twd Srinidhi School,17.349,78.348,bus,RDG,Raidurg,14521.153617208241,False,False,1.0,0.0,0.0,0.0
Qy5wveoQ,Fathimapuram,17.1676673709,78.2785910266444,bus,GAB,Gandhi Bhavan,42964.01822187509,False,False,1.0,0.0,0.0,0.0
6n9iopKc,Theegapur,17.1606736608363,78.2709681987762,bus,GAB,Gandhi Bhavan,44471.09512348945,False,False,3.0,0.3333333333333333,0.6666666666666666,0.5
BQ5WIrSO,Chengicherla X Rd,17.411715,78.606892,bus,UPL,Uppal,6924.767685259977,False,False,14.0,0.3333333333333333,2.6666666666666665,8.25
DS9OYF9Y,Rtc Colony-Cgcl,17.4198060116269,78.606818318367,bus,UPL,Uppal,7313.189725083907,False,False,17.0,0.3333333333333333,1.0,7.5
Z30Pa3qu,Ioc X Roads,17.4490587801448,78.6115443706512,bus,STD,Stadium,10312.53699839535,False,False,19.0,7.0,10.666666666666666,3.0
SyfDLtWM,Kothur-Sdnr,17.1475507,78.28866005,bus,GAB,Gandhi Bhavan,44411.20567820827,False,False,1.0,0.0,0.0,0.0
1VtlXOsg,Mehdipatnam,17.3986018337474,78.4441262483597,bus,KHA,Khairatabad,3093.0619644911467,False,False,2.0,1.3333333333333333,2.0,1.25
BhNjzHcm,Mm Kunta,17.2449424635383,78.5750335016396,bus,LBN,L. B. Nagar,16155.526423808047,False,False,2.0,0.3333333333333333,0.0,0.25
MHPMXCpm,Koheda X Road-Thorrur,17.282904496328,78.6420840013668,bus,LBN,L. B. Nagar,16816.68690671113,False,False,3.0,1.0,0.0,0.5
RHAzr6oE,Neelakanta Twd Peerlagudem,17.2786120137761,78.7325656407808,bus,LBN,L. B. Nagar,28564.639521323443,False,False,1.0,0.0,0.0,0.0
zA8HoZXp,Peerlagudem,17.2762634804627,78.7421920864013,bus,LBN,L. B. Nagar,29978.607270040753,False,False,1.0,0.0,0.0,0.0
SJMG2roU,Peerlagudem,17.2762045896774,78.7422430518796,bus,LBN,L. B. Nagar,29988.647409780806,False,False,1.0,0.3333333333333333,0.0,0.25
Tw2GU1K6,Neelakanta Twd Mazidpur,17.2785198123849,78.7325120003346,bus,LBN,L. B. Nagar,28562.640868761824,False,False,1.0,0.3333333333333333,0.0,0.25
vHk8B4He,Adibatla X Roads,17.2286727567486,78.5096539618324,bus,LBN,L. B. Nagar,18928.500624130415,False,False,2.0,0.3333333333333333,0.0,0.0
EaGDEeCn,Adibatla X Roads,17.228638024154,78.5096579465349,bus,LBN,L. B. Nagar,18933.30247385579,False,False,1.0,0.3333333333333333,0.0,0.0
iUs2rDMj,Jannai Guda,17.1984243,78.5092923,bus,LBN,L. B. Nagar,23304.420076289087,False,False,1.0,0.0,0.0,0.0
KvdkEDCc,Raviryal Gate Twd Charminar,17.2590231795513,78.4750842873842,bus,LBN,L. B. Nagar,17139.083254939065,False,False,1.0,0.3333333333333333,0.0,0.0
mGjWr0nS,Raviryal Gate Twd Amangal,17.2589017767086,78.4754705752689,bus,LBN,L. B. Nagar,17119.6898428381,False,False,2.0,0.3333333333333333,0.0,0.0
8Z7GErO0,Paradise,17.4450481614948,78.4870630502701,bus,PAR,Paradise,264.0115110053997,True,True,68.0,50.333333333333336,70.66666666666667,82.75
GIe8C9hg,Cto,17.4503954005856,78.4866607422553,bus,PAR,Paradise,1037.4293013600918,False,True,19.0,24.0,29.666666666666668,32.5
87ngmWcl,Tadbund,17.4564627823075,78.4842628258886,bus,PAR,Paradise,1963.3459652048937,False,True,71.0,50.0,66.33333333333333,80.5
BzrsSycc,Ashish Garden Bus Stop,17.4575591694213,78.4780173081645,bus,ROP,Rasoolpura,2097.655506618597,False,True,64.0,41.666666666666664,52.333333333333336,72.5
6WVFTmsv,Bowenpally,17.4651901958844,78.4726622705358,bus,PRN,Prakash Nagar,3187.136396862913,False,False,20.0,22.0,30.333333333333332,29.5
NdEU2LSO,Bowenpally Checkpost,17.4758770169544,78.4737109998851,bus,PRN,Prakash Nagar,4766.704479764527,False,False,16.0,17.666666666666668,27.666666666666668,28.0
KDc0jQfn,Nandamuri Nagar,17.4801316056315,78.4729707241058,bus,PRN,Prakash Nagar,5365.683306024134,False,False,15.0,17.0,27.0,27.25
XNEqxypB,Dairy Farm-Bowinpally,17.4873310037032,78.4733722080991,bus,PRN,Prakash Nagar,6434.9506222061955,False,False,20.0,15.666666666666666,25.666666666666668,27.25
XMelem9c,Balaji Hospital Kompalli,17.51858015,78.48162688,bus,BLR,Balanagar,10582.877490583582,False,False,16.0,5.333333333333333,24.666666666666668,24.75
zMJBryNH,Prajaya Aprts - Kompally,17.531881,78.488056,bus,BLR,Balanagar,12546.26711324999,False,False,21.0,1.3333333333333333,16.666666666666668,27.25
1eqxqeHO,Damber Factory,17.5791996246578,78.4907913382261,bus,KPH,KPHB Colony,18053.138572111577,False,False,12.0,0.3333333333333333,1.6666666666666667,19.75
RRTZl43p,Kirloskar,17.6008301322344,78.4920358822754,bus,KPH,KPHB Colony,20579.965567642186,False,False,11.0,0.3333333333333333,0.6666666666666666,14.75
ukLe77CU,Kirloskar,17.6008816433532,78.492320100592,bus,KPH,KPHB Colony,20611.58927526871,False,False,14.0,27.0,28.333333333333332,22.25
XZr8owNb,Prestige Park Gundlapochampally,17.5766784447086,78.4917569160461,bus,KUK,Kukatpally,17881.474306118027,False,False,12.0,24.666666666666668,26.666666666666668,23.25
2wY2TigE,Ncl North Avenue,17.525985,78.484684,bus,BLR,Balanagar,11607.914714549786,False,False,18.0,7.666666666666667,31.666666666666668,31.75
COB7XRKn,Balaji Hospital Kompalli,17.51879212,78.48197658,bus,BLR,Balanagar,10642.064613513327,False,False,17.0,4.333333333333333,28.666666666666668,35.25
fd9DsAln,Angadipet,17.5138014607382,78.4798050200583,bus,MSP,Moosapet,9928.233479975455,False,False,15.0,1.6666666666666667,26.333333333333332,31.25
VJCczbY7,Dairy Farm-Bowinpally,17.4868139043059,78.4734374309637,bus,PRN,Prakash Nagar,6360.3426022980675,False,False,18.0,0.3333333333333333,16.0,32.0
AEwxUxGw,Nandamuri Nagar,17.4801469557172,78.473539352417,bus,PRN,Prakash Nagar,5384.00287223854,False,False,14.0,0.0,9.333333333333334,31.5
RSbdvsMT,Bowenpally Checkpost,17.475889176038,78.4739145264029,bus,PRN,Prakash Nagar,4775.439232058417,False,False,15.0,0.0,4.666666666666667,31.0
Dwpbg49S,Bowenpally,17.4651774487431,78.4728875756263,bus,PRN,Prakash Nagar,3195.352708729606,False,False,20.0,0.0,1.6666666666666667,30.25
Nc1ckrY4,Ashish Garden Bus Stop,17.4572355240913,78.4784531526902,bus,ROP,Rasoolpura,2057.5727539378045,False,True,76.0,3.3333333333333335,9.333333333333334,43.5
5GtdDzzi,Tadbund,17.456487,78.483953,bus,PAR,Paradise,1973.841327482337,False,True,81.0,2.6666666666666665,11.666666666666666,48.5
13mpW2T3,Cto,17.450472813367,78.486891375513,bus,PAR,Paradise,1051.3892410122376,False,True,18.0,0.0,0.6666666666666666,22.5
TPgOb0vV,Paradise,17.443503,78.488141,bus,PAR,Paradise,272.2973734670962,True,True,13.0,0.0,0.0,16.5
alAZZ1u5,Patny,17.4432467136928,78.4949004650115,bus,PRG,Parade Ground,368.5781425247549,True,True,18.0,0.0,0.6666666666666666,12.5
WkOftPtv,King Koti,17.3940407372878,78.4838603417909,bus,NAR,Narayanaguda,876.4614870891799,False,True,1.0,0.0,0.0,0.75
9xryvLAq,Sudharshan Theatre,17.4074318866376,78.4949997067451,bus,RTC,RTC Cross Roads,265.5030045490093,True,True,6.0,1.0,1.6666666666666667,1.5
fHFqHYcV,Vst Bus Stop,17.4049927957438,78.501843698299,bus,RTC,RTC Cross Roads,785.0911337670057,True,True,2.0,0.0,0.3333333333333333,0.0
BVybYncN,D Mart,17.331420792792,78.5659307319231,bus,LBN,L. B. Nagar,3775.4814380005837,False,False,1.0,0.3333333333333333,0.0,0.0
PFZOXkgM,Bdl Quarters Dathu Nagar,17.3313081339969,78.5088211297988,bus,MSB,Musarambagh,5963.108853051326,False,False,10.0,1.6666666666666667,0.0,0.25
GsFFGRJK,Nallagandla,17.4772483248862,78.3065436796453,bus,MYP,Miyapur,9964.56182012428,False,False,6.0,4.333333333333333,3.3333333333333335,3.5
AuWxhbS1,Indira Nagar,17.471801,78.293052,bus,MYP,Miyapur,12055.219332449447,False,False,9.0,4.0,4.666666666666667,6.0
NAIZwtcD,Tellapur,17.4701690842843,78.2882201505367,bus,MYP,Miyapur,12789.938020942953,False,False,7.0,4.0,3.3333333333333335,4.0
oR2EN5eE,Bojya Tanda,17.4447,78.2404,bus,RDG,Raidurg,19635.65511906755,False,False,1.0,0.6666666666666666,0.0,0.0
wK1ZWRwh,Edulanagulapalle,17.4406,78.2264,bus,RDG,Raidurg,21641.891390680925,False,False,3.0,2.3333333333333335,1.0,1.5
iyzJvCWV,Baljaguda,17.3388138707713,78.6835348617389,bus,NAG,Nagole,19511.96575398556,False,False,4.0,0.0,0.0,0.0
7eHgjEgO,Baljaguda,17.3388612524093,78.6835724036411,bus,NAG,Nagole,19514.09007660298,False,False,4.0,0.6666666666666666,0.0,0.25
BoNlhEmU,Gayathri Nagar-Injapur,17.3137683101125,78.5811925013348,bus,LBN,L. B. Nagar,7201.931918871431,False,False,1.0,0.0,0.0,0.25
TGsN9Wue,Venkateshwara Colony-Injapur,17.3131179257885,78.5840517273937,bus,LBN,L. B. Nagar,7550.705007973876,False,False,1.0,0.0,0.0,0.25
LTfjUTyE,Bhavani Enclave,17.307,78.587,bus,LBN,L. B. Nagar,8512.245141992811,False,False,1.0,0.0,0.0,0.25
J4ZJCCgb,Injapur-Hyd,17.302,78.586,bus,LBN,L. B. Nagar,9000.04819614822,False,False,1.0,0.0,0.0,0.25
QQi6zjTj,Injapur-Hyd,17.3018864158913,78.586133114665,bus,LBN,L. B. Nagar,9025.143159343255,False,False,1.0,0.3333333333333333,0.0,0.0
OPlgMIrM,Bhavani Enclave,17.3072845944038,78.5871791733803,bus,LBN,L. B. Nagar,8497.31425168889,False,False,1.0,0.3333333333333333,0.0,0.0
CLIMeCLU,Venkateshwara Colony-Injapur,17.3131614577941,78.5840785487829,bus,LBN,L. B. Nagar,7548.620829091624,False,False,1.0,0.3333333333333333,0.0,0.0
